"Area.Code","Item.Code","Year","ExtractRate"
23,654,2010,4000
23,654,2011,4000
25,16,2005,7200
25,16,2006,7200
25,16,2007,7200
25,16,2008,7200
25,16,2009,7200
25,16,2010,7200
25,16,2011,7200
25,17,2005,2400
25,17,2006,2400
25,17,2007,2400
25,17,2008,2400
25,17,2009,2400
25,17,2010,2400
25,17,2011,2400
25,51,2005,65000
25,51,2006,65000
25,51,2007,65000
25,51,2008,65000
25,51,2009,65000
25,51,2010,65000
25,51,2011,65000
26,16,2005,8000
26,16,2006,8000
26,16,2007,8000
26,16,2008,8000
26,16,2009,8000
26,16,2010,8000
26,16,2011,8000
26,17,2005,1500
26,17,2006,1500
26,17,2007,1500
26,17,2008,1500
26,17,2009,1500
26,17,2010,1500
26,17,2011,1500
26,20,2005,10000
26,20,2006,10000
26,20,2007,10000
26,20,2008,10000
26,20,2009,10000
26,20,2010,10000
26,20,2011,10000
26,41,2005,10000
26,41,2006,10000
26,41,2007,10000
26,41,2008,10000
26,41,2009,10000
26,41,2010,10000
26,41,2011,10000
27,15,2005,10000
27,15,2006,10000
27,15,2007,10000
27,15,2008,10000
27,15,2009,10000
27,15,2010,10000
27,15,2011,10000
27,16,2005,7299.578
27,16,2006,7284.211
27,16,2007,7304.527
27,16,2008,7319.588
27,16,2009,7314.815
27,16,2010,7332.434
27,16,2011,7391.304
27,17,2005,2300
27,17,2006,2300
27,17,2007,2300
27,17,2008,2300
27,17,2009,2300
27,17,2010,2300
27,17,2011,2300
27,18,2005,10000
27,18,2006,10000
27,18,2007,10000
27,18,2008,10000
27,18,2009,10000
27,18,2010,10000
27,18,2011,10000
27,19,2005,30
27,19,2006,30
27,19,2007,30
27,19,2008,30
27,19,2009,30
27,19,2010,30
27,19,2011,30
27,20,2005,10000
27,20,2006,10000
27,20,2007,10000
27,20,2008,10000
27,20,2009,10000
27,20,2010,10000
27,20,2011,10000
27,22,2005,10000
27,22,2006,10000
27,22,2007,10000
27,22,2008,10000
27,22,2009,10000
27,22,2010,10000
27,22,2011,10000
27,23,2005,8200
27,23,2006,8200
27,23,2007,8200
27,23,2008,8200
27,23,2009,8200
27,23,2010,8200
27,23,2011,8200
27,24,2005,800
27,24,2006,800
27,24,2007,800
27,24,2008,800
27,24,2009,800
27,24,2010,800
27,24,2011,800
27,41,2005,8000
27,41,2006,8000
27,41,2007,8000
27,41,2008,8000
27,41,2009,8000
27,41,2010,8000
27,41,2011,8000
27,49,2005,6982.759
27,49,2006,7064.22
27,49,2007,6985.646
27,49,2008,6923.077
27,49,2009,6923.077
27,49,2010,6923.077
27,49,2011,6923.077
27,51,2005,62903.788
27,51,2006,63545
27,51,2007,63289.773
27,51,2008,62111.573
27,51,2009,62834.383
27,51,2010,62248.608
27,51,2011,62432.075
27,110,2005,10000
27,110,2006,10000
27,110,2007,10000
27,110,2008,10000
27,110,2009,10000
27,110,2010,10000
27,110,2011,10000
27,113,2005,7000
27,113,2006,7000
27,113,2007,7000
27,113,2008,7000
27,113,2009,7000
27,113,2010,7000
27,113,2011,7000
27,166,2005,10000
27,166,2006,10000
27,166,2007,10000
27,166,2008,10000
27,166,2009,10000
27,166,2010,10000
27,166,2011,10000
27,168,2005,10000
27,168,2006,10000
27,168,2007,10000
27,168,2008,10000
27,168,2009,10000
27,168,2010,10000
27,168,2011,10000
27,172,2005,10000
27,172,2006,10000
27,172,2007,10000
27,172,2008,10000
27,172,2009,10000
27,172,2010,10000
27,172,2011,10000
27,175,2005,10000
27,175,2006,10000
27,175,2007,10000
27,175,2008,10000
27,175,2009,10000
27,175,2010,10000
27,175,2011,10000
27,632,2005,4500
27,632,2006,4500
27,632,2007,4500
27,632,2008,4500
27,632,2009,4500
27,632,2010,4500
27,632,2011,4500
27,633,2005,50000
27,633,2006,50000
27,633,2007,50000
27,633,2008,50000
27,633,2009,50000
27,633,2010,50000
27,633,2011,50000
27,634,2005,6350
27,634,2006,6407.186
27,634,2007,6403.361
27,634,2008,6400
27,634,2009,5774.476
27,634,2010,6334.444
27,634,2011,6402.947
27,654,2005,1500
27,654,2006,1500
27,654,2007,1500
27,654,2008,1500
27,654,2009,1500
27,654,2010,1500
27,654,2011,1500
27,846,2005,10000
27,846,2006,10000
27,846,2007,10000
27,846,2008,10000
27,846,2009,10000
27,846,2010,10000
27,846,2011,10000
28,15,2005,10000
28,15,2006,10000
28,15,2007,10000
28,15,2008,10000
28,15,2009,10000
28,15,2010,10000
28,15,2011,10000
28,16,2005,7600
28,16,2006,7600
28,16,2007,7600
28,16,2008,7600
28,16,2009,7600
28,16,2010,7600
28,16,2011,7600
28,17,2005,2200
28,17,2006,2200
28,17,2007,2200
28,17,2008,2200
28,17,2009,2200
28,17,2010,2200
28,17,2011,2200
28,632,2005,4000
28,632,2006,4000
28,632,2007,4000
28,632,2008,4000
28,632,2009,4000
28,632,2010,4000
28,632,2011,4000
28,634,2005,5000
28,634,2006,5000
28,634,2007,5000
28,634,2008,5000
28,634,2009,5000
28,634,2010,5000
28,634,2011,5000
28,654,2005,800
28,654,2006,800
28,654,2007,800
28,654,2008,800
28,654,2009,800
28,654,2010,800
28,654,2011,800
29,15,2005,10000
29,15,2006,10000
29,15,2007,10000
29,15,2008,10000
29,15,2009,10000
29,15,2010,10000
29,15,2011,10000
29,16,2005,8200
29,16,2006,8200
29,16,2007,8200
29,16,2008,8200
29,16,2009,8200
29,16,2010,8200
29,16,2011,8200
29,17,2005,1200
29,17,2006,1200
29,17,2007,1200
29,17,2008,1200
29,17,2009,1200
29,17,2010,1200
29,17,2011,1200
29,51,2005,65351.819
29,51,2006,65056.548
29,51,2007,65124.555
29,51,2008,65774.324
29,51,2009,65152.643
29,51,2010,65367.152
29,51,2011,65025.974
29,633,2005,50000
29,633,2006,50000
29,633,2007,50000
29,633,2008,50000
29,633,2009,50000
29,633,2010,50000
29,633,2011,50000
29,654,2005,4000
29,654,2006,4000
29,654,2007,4000
29,654,2008,4000
29,654,2009,4000
29,654,2010,4000
29,654,2011,4000
32,15,2005,10000
32,15,2006,10000
32,15,2007,10000
32,15,2008,10000
32,15,2009,10000
32,15,2010,10000
32,15,2011,10000
32,16,2005,7500
32,16,2006,7500
32,16,2007,7500
32,16,2008,7500
32,16,2009,7500
32,16,2010,7500
32,16,2011,7500
32,17,2005,2300
32,17,2006,2300
32,17,2007,2300
32,17,2008,2300
32,17,2009,2300
32,17,2010,2300
32,17,2011,2300
32,18,2005,10000
32,18,2006,10000
32,18,2007,10000
32,18,2008,10000
32,18,2009,10000
32,18,2010,10000
32,18,2011,10000
32,51,2005,65027.031
32,51,2006,65023.582
32,51,2007,65141.02
32,51,2008,64901.185
32,51,2009,65095.281
32,51,2010,64965.146
32,51,2011,64994.855
32,168,2005,10000
32,168,2006,10000
32,168,2007,10000
32,168,2008,10000
32,168,2009,10000
32,168,2010,10000
32,168,2011,10000
32,633,2005,50000
32,633,2006,50000
32,633,2007,50000
32,633,2008,50000
32,633,2009,50000
32,633,2010,50000
32,633,2011,50000
32,634,2005,400
32,634,2006,400
32,634,2007,400
32,634,2008,400
32,634,2009,400
32,634,2010,400
32,634,2011,400
33,15,2005,10000
33,15,2006,10000
33,15,2007,10000
33,15,2008,10000
33,15,2009,10000
33,15,2010,10000
33,15,2011,10000
33,16,2005,7501.54
33,16,2006,7615.361
33,16,2007,7537.557
33,16,2008,7601.794
33,16,2009,7656.613
33,16,2010,7709.949
33,16,2011,7714.286
33,17,2005,2248.922
33,17,2006,2200.062
33,17,2007,2207.707
33,17,2008,2201.518
33,17,2009,2187.604
33,17,2010,2124.789
33,17,2011,2123.552
33,18,2005,10000
33,18,2006,10000
33,18,2007,10000
33,18,2008,10000
33,18,2009,10000
33,18,2010,10000
33,18,2011,10000
33,19,2005,150
33,19,2006,150
33,19,2007,150
33,19,2008,150
33,19,2009,150
33,19,2010,150
33,19,2011,150
33,20,2005,12000
33,20,2006,12000
33,20,2007,12000
33,20,2008,12000
33,20,2009,12000
33,20,2010,12000
33,20,2011,12000
33,22,2005,10000
33,22,2006,10000
33,22,2007,10000
33,22,2008,10000
33,22,2009,10000
33,22,2010,10000
33,22,2011,10000
33,23,2005,8400
33,23,2006,8400
33,23,2007,8400
33,23,2008,8400
33,23,2009,8400
33,23,2010,8400
33,23,2011,8400
33,24,2005,800
33,24,2006,800
33,24,2007,800
33,24,2008,800
33,24,2009,800
33,24,2010,800
33,24,2011,800
33,41,2005,10000
33,41,2006,10000
33,41,2007,10000
33,41,2008,10000
33,41,2009,10000
33,41,2010,10000
33,41,2011,10000
33,49,2005,7499.948
33,49,2006,7500
33,49,2007,7499.998
33,49,2008,7488.459
33,49,2009,7586.207
33,49,2010,7518.519
33,49,2011,7482.993
33,51,2005,75005.703
33,51,2006,74999.207
33,51,2007,74993.73
33,51,2008,74984.127
33,51,2009,75021.776
33,51,2010,66826.531
33,51,2011,67293.103
33,113,2005,9500
33,113,2006,9500
33,113,2007,9500
33,113,2008,9500
33,113,2009,9500
33,113,2010,9500
33,113,2011,9500
33,166,2005,8000
33,166,2006,8000
33,166,2007,8000
33,166,2008,8000
33,166,2009,8000
33,166,2010,8000
33,166,2011,8000
33,168,2005,10000
33,168,2006,10000
33,168,2007,10000
33,168,2008,10000
33,168,2009,10000
33,168,2010,10000
33,168,2011,10000
33,172,2005,10000
33,172,2006,10000
33,172,2007,10294.118
33,172,2008,10000
33,172,2009,10000
33,172,2010,10000
33,172,2011,10000
33,633,2005,50000
33,633,2006,50000
33,633,2007,50000
33,633,2008,50000
33,633,2009,50000
33,633,2010,50000
33,633,2011,50000
33,634,2005,3649.123
33,634,2006,3649.018
33,634,2007,3600
33,634,2008,3600
33,634,2009,3600
33,634,2010,3600
33,634,2011,3600
33,654,2005,4000
33,654,2006,4000
33,654,2007,4000
33,654,2008,4000
33,654,2009,4000
33,654,2010,4000
33,654,2011,4000
33,846,2005,10000
33,846,2006,10000
33,846,2007,10000
33,846,2008,10000
33,846,2009,10000
33,846,2010,10000
33,846,2011,10000
35,16,2005,8000
35,16,2006,8000
35,16,2007,8000
35,16,2008,8000
35,16,2009,8000
35,16,2010,8000
35,16,2011,8000
35,17,2005,1700
35,17,2006,1700
35,17,2007,1700
35,17,2008,1700
35,17,2009,1700
35,17,2010,1700
35,17,2011,1700
35,20,2005,12000
35,20,2006,12000
35,20,2007,12000
35,20,2008,12000
35,20,2009,12000
35,20,2010,12000
35,20,2011,12000
35,51,2005,65000
35,51,2006,65000
35,51,2007,65000
35,51,2008,65000
35,51,2009,65000
35,51,2010,65000
35,51,2011,65000
35,634,2005,1000
35,634,2006,1000
35,634,2007,1000
35,634,2008,1000
35,634,2009,1000
35,634,2010,1000
35,634,2011,1000
35,654,2005,4000
35,654,2006,4000
35,654,2007,4000
35,654,2008,4000
35,654,2009,4000
35,654,2010,4000
35,654,2011,4000
37,16,2005,7200
37,16,2006,7200
37,16,2007,7200
37,16,2008,7200
37,16,2009,7200
37,16,2010,7200
37,16,2011,7200
37,17,2005,2000
37,17,2006,2000
37,17,2007,2000
37,17,2008,2000
37,17,2009,2000
37,17,2010,2000
37,17,2011,2000
37,51,2005,82302.772
37,51,2006,82142.857
37,51,2007,81441.264
37,51,2008,81671.058
37,51,2009,81256.231
37,51,2010,54054.054
37,51,2011,60714.286
38,16,2005,7200
38,16,2006,7200
38,16,2007,7200
38,16,2008,7200
38,16,2009,7200
38,16,2010,7200
38,16,2011,7200
38,17,2005,2400
38,17,2006,2400
38,17,2007,2400
38,17,2008,2400
38,17,2009,2400
38,17,2010,2400
38,17,2011,2400
38,20,2005,12000
38,20,2006,12000
38,20,2007,12000
38,20,2008,12000
38,20,2009,12000
38,20,2010,12000
38,20,2011,12000
38,22,2005,10000
38,22,2006,10000
38,22,2007,10000
38,22,2008,10000
38,22,2009,10000
38,22,2010,10000
38,22,2011,10000
38,23,2005,8000
38,23,2006,8000
38,23,2007,8000
38,23,2008,8000
38,23,2009,8000
38,23,2010,8000
38,23,2011,8000
38,24,2005,800
38,24,2006,800
38,24,2007,800
38,24,2008,800
38,24,2009,800
38,24,2010,800
38,24,2011,800
38,49,2005,8000
38,49,2006,8000
38,49,2007,8000
38,49,2008,8000
38,49,2009,8000
38,49,2010,8000
38,49,2011,8000
38,51,2005,61259.932
38,51,2006,61572.798
38,51,2007,59177.583
38,51,2008,59120.404
38,51,2009,60141.739
38,51,2010,67690.557
38,51,2011,66017.151
38,110,2005,10000
38,110,2006,10000
38,110,2007,10000
38,110,2008,10000
38,110,2009,10000
38,110,2010,10000
38,110,2011,10000
38,654,2005,4500
38,654,2006,4500
38,654,2007,4500
38,654,2008,4500
38,654,2009,4500
38,654,2010,4500
38,654,2011,4500
39,15,2005,10000
39,15,2006,10000
39,15,2007,10000
39,15,2008,10000
39,15,2009,10000
39,15,2010,10000
39,15,2011,10000
39,16,2005,7500
39,16,2006,7500
39,16,2007,7500
39,16,2008,7500
39,16,2009,7500
39,16,2010,7500
39,16,2011,7500
39,17,2005,2200
39,17,2006,2200
39,17,2007,2200
39,17,2008,2200
39,17,2009,2200
39,17,2010,2200
39,17,2011,2200
39,51,2005,66489.362
39,51,2006,62165.059
39,51,2007,67348.466
39,51,2008,64321.608
39,51,2009,64054.258
39,51,2010,64935.065
39,51,2011,65397.471
39,654,2005,4000
39,654,2006,4000
39,654,2007,4000
39,654,2008,4000
39,654,2009,4000
39,654,2010,4000
39,654,2011,4000
40,15,2005,10000
40,15,2006,10000
40,15,2007,10000
40,15,2008,10000
40,15,2009,10000
40,15,2010,10000
40,15,2011,10000
40,16,2005,8043.694
40,16,2006,8046.053
40,16,2007,8020.833
40,16,2008,8055.556
40,16,2009,8043.626
40,16,2010,8080.808
40,16,2011,7987.013
40,17,2005,1800
40,17,2006,1800
40,17,2007,1800
40,17,2008,1800
40,17,2009,1800
40,17,2010,1800
40,17,2011,1800
40,18,2005,10000
40,18,2006,10000
40,18,2007,10000
40,18,2008,10000
40,18,2009,10000
40,18,2010,10000
40,18,2011,10000
40,22,2005,10000
40,22,2006,10000
40,22,2007,10000
40,22,2008,10000
40,22,2009,10000
40,22,2010,10000
40,22,2011,10000
40,41,2005,9000
40,41,2006,9000
40,41,2007,9000
40,41,2008,9000
40,41,2009,9000
40,41,2010,9000
40,41,2011,9000
40,49,2005,8000
40,49,2006,8000
40,49,2007,8000
40,49,2008,8000
40,49,2009,8000
40,49,2010,8000
40,49,2011,8000
40,50,2005,8000
40,50,2006,8000
40,50,2007,8000
40,50,2008,8000
40,50,2009,8000
40,50,2010,8000
40,50,2011,8000
40,51,2005,63447.858
40,51,2006,63079.337
40,51,2007,63507.27
40,51,2008,63522.005
40,51,2009,63939.747
40,51,2010,63117.818
40,51,2011,65946.027
40,168,2005,9000
40,168,2006,9000
40,168,2007,9000
40,168,2008,9000
40,168,2009,9000
40,168,2010,9000
40,168,2011,9000
40,632,2005,0
40,632,2006,0
40,632,2007,0
40,632,2008,0
40,632,2009,0
40,632,2010,0
40,632,2011,0
40,633,2005,50000
40,633,2006,50000
40,633,2007,50000
40,633,2008,50000
40,633,2009,50000
40,633,2010,50000
40,633,2011,50000
40,634,2005,3000
40,634,2006,3000
40,634,2007,3000
40,634,2008,3000
40,634,2009,3000
40,634,2010,3000
40,634,2011,3000
40,654,2005,4000
40,654,2006,4000
40,654,2007,4000
40,654,2008,4000
40,654,2009,4000
40,654,2010,4000
40,654,2011,4000
41,15,2005,10000
41,15,2006,10000
41,15,2007,10000
41,15,2008,10000
41,15,2009,10000
41,15,2010,10000
41,15,2011,10000
41,16,2005,7800
41,16,2006,7800
41,16,2007,7800
41,16,2008,7800
41,16,2009,7800
41,16,2010,7800
41,16,2011,7800
41,17,2005,2200
41,17,2006,2200
41,17,2007,2200
41,17,2008,2200
41,17,2009,2200
41,17,2010,2200
41,17,2011,2200
41,18,2005,10000
41,18,2006,10000
41,18,2007,10000
41,18,2008,10000
41,18,2009,10000
41,18,2010,10000
41,18,2011,10000
41,20,2005,10000
41,20,2006,10000
41,20,2007,10000
41,20,2008,10000
41,20,2009,10000
41,20,2010,10000
41,20,2011,10000
41,22,2005,10000
41,22,2006,10000
41,22,2007,10000
41,22,2008,10000
41,22,2009,10000
41,22,2010,10000
41,22,2011,10000
41,23,2005,7500
41,23,2006,7500
41,23,2007,7500
41,23,2008,7500
41,23,2009,7500
41,23,2010,7500
41,23,2011,7500
41,24,2005,800
41,24,2006,800
41,24,2007,800
41,24,2008,800
41,24,2009,800
41,24,2010,800
41,24,2011,800
41,41,2005,8000
41,41,2006,8000
41,41,2007,8000
41,41,2008,8000
41,41,2009,8000
41,41,2010,8000
41,41,2011,8000
41,49,2005,7000
41,49,2006,7000
41,49,2007,7000
41,49,2008,7000
41,49,2009,7000
41,49,2010,7000
41,49,2011,7000
41,50,2005,8000
41,50,2006,8000
41,50,2007,8000
41,50,2008,8000
41,50,2009,8000
41,50,2010,8000
41,50,2011,8000
41,51,2005,66795.94
41,51,2006,66483.677
41,51,2007,66522.039
41,51,2008,67405.708
41,51,2009,66488.498
41,51,2010,66520.889
41,51,2011,66499.312
41,110,2005,10000
41,110,2006,10000
41,110,2007,10000
41,110,2008,10000
41,110,2009,10000
41,110,2010,10000
41,110,2011,10000
41,113,2005,8000
41,113,2006,8000
41,113,2007,8000
41,113,2008,8000
41,113,2009,8000
41,113,2010,8000
41,113,2011,8000
41,166,2005,10000
41,166,2006,10000
41,166,2007,10000
41,166,2008,10000
41,166,2009,10000
41,166,2010,10000
41,166,2011,10000
41,168,2005,10000
41,168,2006,10000
41,168,2007,10000
41,168,2008,10000
41,168,2009,10000
41,168,2010,10000
41,168,2011,10000
41,172,2005,10000
41,172,2006,10000
41,172,2007,10000
41,172,2008,10000
41,172,2009,10000
41,172,2010,10000
41,172,2011,10000
41,632,2005,5000
41,632,2006,5000
41,632,2007,5000
41,632,2008,5000
41,632,2009,5000
41,632,2010,5000
41,632,2011,5000
41,633,2005,50000
41,633,2006,50000
41,633,2007,50000
41,633,2008,50000
41,633,2009,50000
41,633,2010,50000
41,633,2011,50000
41,634,2005,5483.982
41,634,2006,5299.888
41,634,2007,5387.083
41,634,2008,5424.301
41,634,2009,5400
41,634,2010,5400
41,634,2011,5400
41,654,2005,2700
41,654,2006,2700
41,654,2007,2700
41,654,2008,2700
41,654,2009,2700
41,654,2010,2700
41,654,2011,2700
41,846,2005,10000
41,846,2006,10000
41,846,2007,10000
41,846,2008,10000
41,846,2009,10000
41,846,2010,10000
41,846,2011,10000
44,15,2005,10000
44,15,2006,10000
44,15,2007,10000
44,15,2008,10000
44,15,2009,10000
44,15,2010,10000
44,15,2011,10000
44,16,2005,7500
44,16,2006,7500
44,16,2007,7500
44,16,2008,7500
44,16,2009,7500
44,16,2010,7500
44,16,2011,7500
44,17,2005,2300
44,17,2006,2300
44,17,2007,2300
44,17,2008,2300
44,17,2009,2300
44,17,2010,2300
44,17,2011,2300
44,20,2005,12000
44,20,2006,12000
44,20,2007,12000
44,20,2008,12000
44,20,2009,12000
44,20,2010,12000
44,20,2011,12000
44,22,2005,10000
44,22,2006,10000
44,22,2007,10000
44,22,2008,10000
44,22,2009,10000
44,22,2010,10000
44,22,2011,10000
44,41,2005,8000
44,41,2006,8000
44,41,2007,8000
44,41,2008,8000
44,41,2009,8000
44,41,2010,8000
44,41,2011,8000
44,49,2005,8000
44,49,2006,8000
44,49,2007,8000
44,49,2008,8000
44,49,2009,8000
44,49,2010,8000
44,49,2011,8000
44,51,2005,64509.823
44,51,2006,64338.101
44,51,2007,64642.088
44,51,2008,65697.797
44,51,2009,65662.44
44,51,2010,65777.47
44,51,2011,65165.927
44,110,2005,11000
44,110,2006,11000
44,110,2007,11000
44,110,2008,11000
44,110,2009,11000
44,110,2010,11000
44,110,2011,11000
44,168,2005,15000
44,168,2006,15000
44,168,2007,15000
44,168,2008,15000
44,168,2009,15000
44,168,2010,15000
44,168,2011,15000
44,632,2005,0
44,632,2006,0
44,632,2007,0
44,632,2008,0
44,632,2009,0
44,632,2010,0
44,632,2011,0
44,633,2005,50000
44,633,2006,50000
44,633,2007,50000
44,633,2008,50000
44,633,2009,50000
44,633,2010,50000
44,633,2011,50000
44,634,2005,5000
44,634,2006,5000
44,634,2007,5000
44,634,2008,5000
44,634,2009,5000
44,634,2010,5000
44,634,2011,5000
44,654,2005,4000
44,654,2006,4000
44,654,2007,4000
44,654,2008,4000
44,654,2009,4000
44,654,2010,4000
44,654,2011,4000
44,846,2005,10000
44,846,2006,10000
44,846,2007,10000
44,846,2008,10000
44,846,2009,10000
44,846,2010,10000
44,846,2011,10000
46,16,2005,7500
46,16,2006,7500
46,16,2007,7500
46,16,2008,7500
46,16,2009,7500
46,16,2010,7500
46,16,2011,7500
46,17,2005,1800
46,17,2006,1800
46,17,2007,1800
46,17,2008,1800
46,17,2009,1800
46,17,2010,1800
46,17,2011,1800
46,51,2005,64833.211
46,51,2006,72501.028
46,51,2007,70207.377
46,51,2008,64641.241
46,51,2009,65775.626
46,51,2010,64625.174
46,51,2011,64094.347
47,16,2005,7200
47,16,2006,7200
47,16,2007,7200
47,16,2008,7200
47,16,2009,7200
47,16,2010,7200
47,16,2011,7200
47,17,2005,2600
47,17,2006,2600
47,17,2007,2600
47,17,2008,2600
47,17,2009,2600
47,17,2010,2600
47,17,2011,2600
48,16,2005,7500
48,16,2006,7500
48,16,2007,7500
48,16,2008,7500
48,16,2009,7500
48,16,2010,7500
48,16,2011,7500
48,17,2005,2200
48,17,2006,2200
48,17,2007,2200
48,17,2008,2200
48,17,2009,2200
48,17,2010,2200
48,17,2011,2200
48,18,2005,10000
48,18,2006,10000
48,18,2007,10000
48,18,2008,10000
48,18,2009,10000
48,18,2010,10000
48,18,2011,10000
48,19,2005,200
48,19,2006,200
48,19,2007,200
48,19,2008,200
48,19,2009,200
48,19,2010,200
48,19,2011,200
48,20,2005,12000
48,20,2006,12000
48,20,2007,12000
48,20,2008,12000
48,20,2009,12000
48,20,2010,12000
48,20,2011,12000
48,22,2005,12000
48,22,2006,12000
48,22,2007,12000
48,22,2008,12000
48,22,2009,12000
48,22,2010,12000
48,22,2011,12000
48,51,2005,65000
48,51,2006,65000
48,51,2007,65000
48,51,2008,65000
48,51,2009,65000
48,51,2010,65000
48,51,2011,65000
48,110,2005,11000
48,110,2006,11000
48,110,2007,11000
48,110,2008,11000
48,110,2009,11000
48,110,2010,11000
48,110,2011,11000
48,168,2005,10000
48,168,2006,10000
48,168,2007,10000
48,168,2008,10000
48,168,2009,10000
48,168,2010,10000
48,168,2011,10000
48,633,2005,30000
48,633,2006,30000
48,633,2007,30000
48,633,2008,30000
48,633,2009,30000
48,633,2010,30000
48,633,2011,30000
48,634,2005,5000
48,634,2006,5000
48,634,2007,5000
48,634,2008,5000
48,634,2009,5000
48,634,2010,5000
48,634,2011,5000
48,654,2005,4000
48,654,2006,4000
48,654,2007,4000
48,654,2008,4000
48,654,2009,4000
48,654,2010,4000
48,654,2011,4000
49,16,2005,7207.207
49,16,2006,7212.121
49,16,2007,7228.916
49,16,2008,7213.483
49,16,2009,7212.39
49,16,2010,7232.45
49,16,2011,7245.424
49,17,2005,2500
49,17,2006,2500
49,17,2007,2500
49,17,2008,2500
49,17,2009,2500
49,17,2010,2500
49,17,2011,2500
49,51,2005,64865.953
49,51,2006,63864.495
49,51,2007,63834.592
49,51,2008,56329.867
49,51,2009,77887.249
49,51,2010,78372.727
49,51,2011,71916.667
49,632,2005,2500
49,632,2006,2500
49,632,2007,2500
49,632,2008,2500
49,632,2009,2500
49,632,2010,4545.455
49,632,2011,5454.545
49,634,2005,5006.061
49,634,2006,5000
49,634,2007,5005.263
49,634,2008,5069.767
49,634,2009,5247.368
49,634,2010,5252.381
49,634,2011,5341.346
49,654,2005,4000
49,654,2006,4000
49,654,2007,4000
49,654,2008,4000
49,654,2009,4000
49,654,2010,4000
49,654,2011,4000
50,15,2005,10000
50,15,2006,10000
50,15,2007,10000
50,15,2008,10000
50,15,2009,10000
50,15,2010,10000
50,15,2011,10000
50,16,2005,7694.888
50,16,2006,7699.935
50,16,2007,7699.947
50,16,2008,7700.048
50,16,2009,7699.484
50,16,2010,7699.929
50,16,2011,7699.915
50,17,2005,2300
50,17,2006,2300
50,17,2007,2300
50,17,2008,2300
50,17,2009,2300
50,17,2010,2300
50,17,2011,2300
50,18,2005,10000
50,18,2006,10000
50,18,2007,10000
50,18,2008,10000
50,18,2009,10000
50,18,2010,10000
50,18,2011,10000
50,20,2005,10000
50,20,2006,10000
50,20,2007,10000
50,20,2008,10000
50,20,2009,10000
50,20,2010,10000
50,20,2011,10000
50,49,2005,8000
50,49,2006,8000
50,49,2007,8000
50,49,2008,8000
50,49,2009,8000
50,49,2010,8000
50,49,2011,8000
50,51,2005,59965.376
50,51,2006,59390.379
50,51,2007,60231.432
50,51,2008,60071.76
50,51,2009,59365.846
50,51,2010,52930.369
50,51,2011,60000
50,113,2005,8000
50,113,2006,8000
50,113,2007,8000
50,113,2008,8000
50,113,2009,8000
50,113,2010,8000
50,113,2011,8000
50,633,2005,50000
50,633,2006,50000
50,633,2007,50000
50,633,2008,50000
50,633,2009,50000
50,633,2010,50000
50,633,2011,50000
50,634,2005,0
50,634,2006,0
50,634,2007,0
50,634,2008,0
50,634,2009,0
50,634,2010,0
50,634,2011,0
50,654,2005,4000
50,654,2006,4000
50,654,2007,4000
50,654,2008,4000
50,654,2009,4000
50,654,2010,4000
50,654,2011,4000
51,15,2005,10000
51,15,2006,10000
51,15,2007,10000
51,15,2008,10000
51,15,2009,10000
51,15,2010,10000
51,15,2011,10000
51,16,2005,0
51,16,2006,0
51,16,2007,0
51,16,2008,0
51,16,2009,0
51,16,2010,0
51,16,2011,0
51,17,2005,2000
51,17,2006,2000
